456,快递速度,很快,物流,正面
456,_,不错,整体,正面
457,隔离效果,好,功效,正面
457,_,温和,使用体验,正面
457,_,不刺激,使用体验,正面
458,_,挺好的,整体,正面
458,物流,挺快的,物流,正面
459,_,挺好用的,整体,正面
459,赠品,_,价格,正面
460,_,不错,整体,正面
460,_,很好的,整体,正面
461,_,很喜欢,整体,正面
462,_,不错,整体,正面
463,_,正品,真伪,正面
464,配送,蛮快的,物流,正面
465,_,刺痛,使用体验,负面
465,_,太多,价格,正面
466,_,还不错,整体,正面
466,香味,淡淡的,气味,正面
466,配送人员服务态度,好,物流,正面
467,_,特别好用,整体,正面
467,_,很喜欢,整体,正面
468,保湿,不干,功效,正面
468,_,很喜欢,整体,正面
469,_,挺好用的,整体,正面
470,快递,杠杠滴,物流,正面
471,_,是正品,真伪,正面
471,_,还,整体,正面
471,_,特好用,整体,负面
472,_,会刺痛,使用体验,负面
473,_,还不错,整体,正面
473,_,可以,整体,正面
474,_,还不错,整体,正面
474,_,很补水,功效,正面
475,_,很划算哈哈哈,价格,正面
475,卸妆,_,功效,正面
477,_,好评,整体,正面
477,快递小哥,_,物流,正面
477,快递小哥,万个赞,物流,正面
478,赠品,_,价格,正面
479,_,润润的,使用体验,正面
479,_,易吸收,使用体验,正面
479,香味,很舒服,气味,正面
481,上妆效果,干,功效,负面
481,_,差,整体,负面
482,_,好很多,整体,正面
482,物流发货,快,物流,正面
482,_,赞一个,整体,正面
483,_,真心不错,整体,正面
484,吸收,挺好用的,使用体验,正面
484,_,挺快的,物流,正面
485,_,不好,整体,负面
485,_,过敏,使用体验,正面
486,_,挺好,整体,正面
487,商家服务态度,很好,服务,正面
487,_,水水的,使用体验,正面
487,_,挺好,整体,正面
488,_,很好用,整体,正面
488,活动,很划算,价格,正面
489,_,不错,整体,正面
489,_,超值,价格,正面
490,_,特别好,整体,正面
490,_,非常喜欢,整体,正面
491,包装,_,包装,正面
492,_,很好,整体,正面
492,包装,不错,包装,正面
492,送货,快,物流,正面
492,香味,淡淡的,气味,正面
492,_,很自然,功效,正面
492,_,不会浮粉,使用体验,正面
492,价钱,合理,价格,正面
493,_,便宜,价格,正面
494,_,还好,整体,正面
495,_,还行,整体,正面
496,_,很好用,整体,正面
497,_,很好用,整体,正面
498,_,还不错,整体,正面
499,_,是正品,真伪,正面
499,_,很好,整体,正面
500,_,黏黏的,使用体验,负面
500,_,不舒服,使用体验,正面
500,酒精,_,气味,正面
501,活动,_,价格,正面
502,_,可以,整体,正面
502,_,提好用,整体,正面
503,_,很好用,整体,正面
503,_,有点油腻,使用体验,正面
503,_,泛白,功效,正面
503,_,还不错,整体,正面
504,_,还不错,整体,正面
505,_,确实不错,整体,正面
505,礼品,_,价格,正面
506,_,很好用,整体,正面
506,_,滑的,使用体验,正面
507,_,很好用,整体,正面
507,保湿效果,不错,功效,正面
507,粉质,细腻,使用体验,正面
508,_,是正品,真伪,正面
508,_,便宜,价格,正面
509,_,不错,整体,正面
509,_,喜欢,整体,正面
510,_,不错,整体,正面
511,_,还不错,整体,正面
511,价格,很不错,价格,正面
512,_,好用,整体,正面
512,_,美美哒,整体,正面
513,_,清清爽爽,使用体验,正面
513,_,不油腻,使用体验,正面
513,_,很好用,整体,正面
514,包装,很满意,包装,正面
514,物流,很快,物流,正面
514,_,很好用,整体,正面
515,包装,比较优惠,包装,正面
515,物流,快,物流,正面
515,配送员服务,好,物流,正面
803,包装,比较优惠,包装,正面
803,物流,快,物流,正面
803,配送员服务,好,物流,正面
516,_,好用,整体,正面
517,_,挺好的,整体,正面
517,_,很实惠的,价格,正面
518,_,满意,整体,正面
519,_,还不错,整体,正面
519,包装,真的不好,包装,负面
520,_,很多,整体,正面
520,_,太多了吸收,使用体验,负面
521,_,很爱起泡沫,使用体验,正面
521,泡沫,很细腻,使用体验,正面
521,_,很温和,使用体验,正面
521,味道,很好闻是正品,气味,正面
522,_,假的,真伪,负面
522,_,不了妆,使用体验,正面
522,_,防不了水,成分,正面
523,塑料味,_,气味,正面
524,_,很好,整体,正面
525,_,很喜欢,整体,正面
526,_,很方便,整体,正面
528,味道,很好,气味,正面
528,_,容易推开,使用体验,正面
529,_,毛孔,功效,正面
529,_,便宜,价格,正面
529,_,很好的,整体,正面
529,_,不过敏好用,整体,正面
530,_,很自然,功效,正面
530,_,不错,整体,正面
531,_,不错,整体,正面
531,价位,_,价格,正面
532,_,还不错,整体,正面
532,价格,实惠,价格,正面
532,性价比,不错,价格,正面
533,_,挺好的,整体,正面
533,_,很正,功效,正面
533,_,方便,整体,正面
534,_,好评,整体,正面
535,_,垃圾,整体,负面
536,_,还行,整体,正面
536,_,不是很白,功效,负面
536,味道,可以,气味,正面
537,性价比,非常高,价格,正面
537,物流,非常快,物流,正面
538,_,不错,整体,正面
538,遮暇,一般,功效,中性
538,_,较自然,功效,正面
539,_,太温和,使用体验,正面
539,_,滑滑的,使用体验,正面
540,_,不错,整体,正面
540,收货,不错,物流,正面
540,_,挺好的,整体,正面
541,_,补水,功效,正面
541,_,保湿,功效,正面
541,_,清爽,使用体验,正面
541,_,不油腻,使用体验,正面
542,_,坑,物流,负面
542,_,那么快,物流,正面
543,补水,不错,功效,正面
543,_,挺好用的,整体,正面
544,包装,很简陋,包装,负面
545,补水效果,不错,功效,正面
546,_,正品,真伪,正面
546,_,实惠,价格,正面
547,_,很满意,整体,正面
547,_,很实惠,价格,正面
548,物流,_,物流,正面
549,物流,很满意,物流,正面
550,_,不好,整体,负面
550,_,会过敏,使用体验,负面
550,_,清洁,功效,正面
550,香味,太浓,气味,负面
551,_,优惠,价格,正面
552,味道,形容,气味,正面
552,_,很讨厌,整体,负面
553,_,很好用,整体,正面
553,_,不卡粉,使用体验,正面
553,_,很自然,功效,正面
553,_,滑滑的,使用体验,正面
553,_,很喜欢,整体,正面
554,_,还不错,整体,正面
554,_,挺滋润,使用体验,正面
555,包装,很精致,包装,正面
555,态度,挺好的,物流,正面
696,包装,很精致,包装,正面
696,态度,挺好的,物流,正面
556,快递,很快,物流,正面
556,_,很好,整体,正面
557,_,很好用,整体,正面
558,_,不错,整体,正面
559,_,不怎么好用,整体,负面
559,_,不好,整体,负面
560,精华,很多,成分,正面
560,_,很舒服,使用体验,正面
561,吸收,算,使用体验,正面
561,_,挺好,整体,正面
562,_,没什么用,整体,负面
563,_,补水,功效,正面
564,_,不错,整体,正面
565,_,还可以,整体,正面
565,包装,很不错,包装,正面
566,_,不怎么的好,功效,负面
567,_,挺好的,整体,正面
567,_,蛮好用,整体,正面
567,_,不错,整体,正面
568,_,不是很白,功效,负面
568,_,不是遮暇,功效,负面
568,_,太差劲,整体,负面
569,味道,比较大,气味,正面
569,_,不适合,整体,负面
569,_,有点太白了,功效,负面
570,_,很不错,整体,正面
571,_,不好用,整体,负面
571,_,不干净,功效,负面
571,味道,很大,气味,正面
572,_,很好,整体,正面
572,_,不错,整体,正面
572,气味,很清香,气味,正面
573,_,好划算,价格,正面
575,_,还蛮好的,整体,正面
576,_,非常的,整体,正面
576,泡沫,细腻,使用体验,正面
576,_,温和,使用体验,正面
576,_,不刺激,使用体验,正面
576,清洁能力,强,功效,正面
576,_,大爱,整体,正面
577,_,挺干的,使用体验,负面
577,持妆效果,还可以,功效,正面
578,_,特别好用,整体,正面
579,_,很,整体,正面
579,_,很好,整体,正面
579,_,不错,整体,正面
580,_,挺不错,整体,正面
581,_,好用,整体,正面
581,_,滑滑的,使用体验,正面
581,保湿效果,很好,功效,正面
582,_,很满意,整体,正面
582,_,很不错,整体,正面
583,_,无,整体,正面
583,_,透气好,使用体验,正面
583,_,满意,整体,正面
584,_,比较便宜,价格,正面
584,_,粗糙,整体,负面
584,_,有些,使用体验,负面
584,_,8,使用体验,正面
584,_,油腻,使用体验,正面
584,_,当,使用体验,正面
585,_,很好,整体,正面
585,_,很喜欢,整体,正面
586,_,很不错,整体,正面
587,上妆效果,挺香的,功效,正面
587,持久情况,还好,功效,正面
588,_,是正品,真伪,正面
589,_,好用,整体,正面
589,_,特别润,使用体验,正面
589,补水效果,好,功效,正面
590,包装,比较高大上,包装,正面
590,包装,_,包装,正面
591,_,好用,整体,正面
591,_,不刺激,使用体验,正面
592,颜值,高,包装,正面
592,包装,很漂亮,包装,正面
592,_,不错,整体,正面
593,保湿效果,不错,功效,正面
594,快递小哥,_,物流,正面
594,速度,飞快,物流,正面
594,_,挺细腻,使用体验,正面
595,_,好评,整体,正面
596,_,很好.........,整体,正面
598,_,挺白的,功效,正面
598,隔离效果,不好,功效,负面
599,_,可以,整体,正面
599,_,挺好的,整体,正面
600,_,喜欢,整体,正面
600,_,不油腻,使用体验,正面
600,_,细腻,使用体验,正面
600,_,均匀,功效,正面
600,_,很自然,功效,正面
600,_,大爱,整体,正面
601,_,还不错,整体,正面
601,_,很自然,功效,正面
601,_,很香,气味,正面
601,赠品,_,价格,正面
602,_,便宜,价格,正面
603,保湿效果,真的不错,功效,正面
603,_,很舒服,使用体验,正面
603,_,真心不错,整体,正面
604,_,非常不错,整体,正面
604,_,很自然,功效,正面
604,_,保湿,功效,正面
605,_,好用,整体,正面
605,_,很自然,功效,正面
605,_,耐用,其他,正面
605,_,好评,整体,正面
606,_,非常好,整体,正面
606,_,非常快,物流,正面
606,_,非常值,价格,正面
607,_,不错,整体,正面
607,_,方便,整体,正面
608,_,挺好,整体,正面
608,_,很补水,功效,正面
608,精华,很多,成分,正面
608,价格,实惠,价格,正面
609,_,超级好,整体,正面
609,精华,很好闻,成分,正面
609,_,喜欢,整体,正面
610,包装,非常好的,包装,正面
611,价格,有点贵,价格,正面
612,_,还不错,整体,正面
613,_,不错,整体,正面
613,_,超级好用,整体,正面
614,_,还可以,整体,正面
614,味道,好闻,气味,正面
615,_,还不错,整体,正面
616,_,很喜欢,整体,正面
617,价格,好划算,价格,正面
617,补水效果,挺好的,功效,正面
618,_,不好用,整体,负面
618,_,浮粉,使用体验,负面
619,_,很好,整体,正面
620,_,还不错,整体,正面
620,_,挺好看的,整体,正面
620,_,有点,使用体验,负面
621,_,特优惠,价格,正面
622,保湿效果,非常好,功效,正面
623,_,不错,整体,正面
624,_,划算,价格,正面
624,_,很舒服,使用体验,正面
624,_,很推荐,整体,正面
625,_,很好用,整体,正面
626,香味,浓郁,气味,负面
627,活动,物美价廉,价格,正面
627,物流,非常满意,物流,正面
628,速度,快,物流,正面
628,_,很不错的,整体,正面
629,物流,快捷,物流,正面
629,_,给力,整体,正面
629,包装,到位,包装,正面
629,_,严实,整体,正面
630,包装,是不是正品,包装,中性
631,_,特别服帖,使用体验,正面
631,_,不干,使用体验,正面
631,_,轻薄透气,使用体验,正面
632,_,便宜很多,价格,正面
633,_,量,气味,正面
633,_,太少了,其他,负面
634,_,没有刺鼻,气味,负面
634,味道,香香的,气味,正面
634,_,不紧绷,使用体验,正面
634,_,好用,整体,正面
635,颜色,不错,整体,正面
635,遮瑕,一般,功效,中性
636,_,很好,整体,正面
636,_,非常好,整体,正面
637,送货速度,快,物流,正面
637,小哥服务,好,物流,正面
637,快递,水水的,物流,正面
637,_,润润的,使用体验,正面
638,_,非常棒,整体,正面
638,_,很满意,整体,正面
639,_,还不错,整体,正面
640,_,不推荐,整体,负面
641,_,不错,整体,正面
642,_,还不错,整体,正面
643,_,不错,整体,正面
645,_,非常喜欢,整体,正面
646,_,是正品,真伪,正面
646,_,不错,整体,正面
647,_,很舒服,使用体验,正面
648,包装,没,包装,负面
649,_,很好,整体,正面
650,_,真心好用,整体,正面
651,_,很好,整体,正面
652,泡沫,丰富,使用体验,正面
652,清洁,有,功效,负面
652,_,喜欢,整体,正面
653,_,挺好用的,整体,正面
653,活动,很划算,价格,正面
654,味道,淡淡的,气味,正面
654,_,有点滑,使用体验,负面
654,_,可以,整体,正面
655,_,不错,整体,正面
656,_,挺好用的,整体,正面
656,保湿效果,不错,功效,正面
656,_,挺好的,整体,正面
657,_,挺保湿的,功效,正面
657,_,不怎么干,使用体验,负面
658,_,不错,整体,正面
658,_,喜欢,整体,正面
659,_,旗舰店的正品,真伪,正面
660,_,还不错,整体,正面
660,_,还可以,整体,正面
661,包装,很好,包装,正面
661,物流,快,物流,正面
662,_,很好,整体,正面
662,_,非常不错,整体,正面
663,_,挺好的,整体,正面
663,泡沫,多,使用体验,正面
663,_,还保湿,功效,正面
664,_,便宜,价格,正面
664,_,一点,使用体验,中性
665,_,很贴合,使用体验,正面
665,保湿效果,很好,功效,正面
665,_,优惠,价格,正面
666,_,很好用,整体,正面
667,_,很棒的,整体,正面
667,_,不刺激,使用体验,正面
667,物流,快,物流,正面
668,_,还不错,整体,正面
668,_,很细,使用体验,正面
669,_,很不错,整体,正面
669,_,满意,整体,正面
670,快递,挺快的,物流,正面
670,_,挺大,使用体验,正面
671,_,好用,整体,正面
671,补水效果,棒,功效,正面
671,精华,比较多,成分,正面
671,_,不错,整体,正面
672,_,很好,整体,正面
672,_,很满意,整体,正面
673,_,便宜一些,价格,正面
673,_,优惠,价格,正面
673,气味,还好,整体,正面
675,_,很划算,价格,正面
675,_,很舒服,使用体验,正面
676,_,好,整体,正面
676,包装,完整,包装,正面
676,价格,实惠,价格,正面
676,快递,很快,物流,正面
676,赠品,多,价格,正面
677,_,不错,整体,正面
677,_,划算,价格,正面
678,_,很喜欢,整体,正面
679,保湿,还行,功效,正面
679,价钱,不卡粉,使用体验,正面
679,_,优惠,价格,正面
680,速度,超快,物流,正面
680,快递小哥,超级,物流,正面
681,活动,真的超值,价格,正面
682,_,挺好的,整体,正面
683,_,很轻薄,使用体验,正面
683,_,不浮粉,使用体验,正面
684,_,还行,整体,正面
684,_,比较粘,使用体验,负面
684,_,便宜,价格,正面
685,_,挺好用的,整体,正面
685,遮瑕效果,不错,功效,正面
685,颜色,很提亮,功效,正面
685,_,不错,整体,正面
686,_,非常好的,整体,正面
686,_,很薄,使用体验,正面
686,_,很舒服,使用体验,正面
687,_,很好用,整体,正面
688,_,很好,整体,正面
688,活动,_,价格,正面
688,价格,很优惠,价格,正面
688,_,很好用,整体,正面
689,_,还不错,整体,正面
690,物流,很快,物流,正面
690,_,不错,整体,正面
691,物流,真是快,物流,正面
691,_,不错,整体,正面
692,_,很好用,整体,正面
692,遮暇效果,非常不错,功效,正面
692,_,很好的,整体,正面
693,_,便宜,价格,正面
693,_,好用,整体,正面
1657,_,便宜,价格,正面
1657,_,好用,整体,正面
694,_,特别好用,整体,正面
694,_,便宜一点点,价格,负面
695,活动,实惠,价格,正面
697,_,好评,整体,正面
697,上妆,比较贴,使用体验,正面
698,_,好评,整体,正面
699,_,不好用,整体,负面
699,_,失望,整体,负面
700,_,好用,整体,正面
700,瓶子,超级好看,包装,正面
701,_,很好,整体,正面
701,_,很不错,整体,正面
701,_,好评,整体,正面
702,活动力度,还是可以的,价格,负面
702,_,划算,价格,正面
702,_,还可以,整体,正面
703,_,假的,真伪,负面
703,塑料味,无,气味,正面
704,物流速度,真是快,物流,正面
705,补水效果,不错,功效,正面
705,物流,挺快的,物流,正面
706,_,不错,整体,正面
706,_,满意,整体,正面
707,_,还不错,整体,正面
708,_,很好,整体,正面
708,_,很服贴,使用体验,正面
708,精华液,想象的还要好,成分,正面
709,补水效果,没有,功效,负面
709,_,好,整体,正面
710,_,挺好的,整体,正面
710,_,很划算,价格,正面
711,物流,很快,物流,正面
711,_,好,整体,正面
712,_,挺好用,整体,正面
712,_,挺干净的,功效,正面
713,_,不错,整体,正面
714,_,不错,整体,正面
714,物流,超快,物流,正面
714,_,很棒,整体,正面
715,补水效果,还不错,功效,正面
716,泡沫,细腻,使用体验,正面
716,_,还算满意,整体,正面
717,_,挺好的,整体,正面
717,_,改变肤色,功效,正面
718,_,不好,整体,负面
718,_,过敏了,使用体验,正面
719,_,超实惠,价格,正面
719,_,不油腻,使用体验,正面
719,_,挺好的,整体,正面
719,美白效果,不错,功效,正面
719,_,挺好,整体,正面
720,_,不错,整体,正面
721,_,肌肤清爽,使用体验,正面
721,_,不适合,整体,负面
722,_,一般,整体,中性
732,_,一般,整体,中性
999,_,一般,整体,中性
723,_,还不错,整体,正面
724,_,好评,整体,正面
724,_,挺好用的,整体,正面
724,_,不过敏,使用体验,正面
725,发货,快,物流,正面
725,_,是正品,真伪,正面
725,价钱,便宜,价格,正面
726,_,补水,功效,正面
726,_,保湿,功效,正面
726,遮瑕,面部,功效,正面
726,_,很好用,整体,正面
727,_,还可以,整体,正面
727,精华,少了点,成分,负面
728,_,很好用,整体,正面
729,_,真心的,整体,正面
729,_,不错,整体,正面
730,_,一般,整体,中性
730,_,不怎么控油,功效,负面
730,_,有点,使用体验,负面
730,_,不好,整体,负面
731,_,很不错,整体,正面
731,_,很喜欢,整体,正面
733,_,很好用,整体,正面
733,_,细腻,使用体验,正面
733,_,光滑,使用体验,正面
733,_,水润,使用体验,正面
733,性价比,高,价格,正面
734,_,还好,整体,正面
734,_,便宜,价格,正面
734,_,很划算,价格,正面
734,_,还不错,整体,正面
735,物流,挺快,物流,正面
736,_,差评,整体,负面
737,水分,很足,成分,负面
737,_,很不错,整体,正面
737,物流,快,物流,正面
737,_,很实惠,价格,正面
738,_,非常喜欢,整体,正面
738,_,很满意,整体,正面
739,_,挺满意的,整体,正面
740,补水效果,不错,功效,正面
741,物流,很快,物流,正面
741,_,很划算,价格,正面
742,_,好用,整体,正面
742,清洁能力,好用,功效,正面
743,_,很不错,整体,正面
743,味道,_,气味,正面
743,遮瑕,保湿,功效,正面
743,_,很棒,整体,正面
744,_,挺好用的,整体,正面
744,肤色,比较好,功效,正面
745,_,不错,整体,正面
746,发货速度,挺快,物流,正面
747,_,挺好推开的,使用体验,正面
747,_,不太清楚,气味,中性
748,礼品,_,价格,正面
749,_,很好,整体,正面
749,_,是正品,真伪,正面
750,送货,非常快,物流,正面
750,服务,好,服务,正面
750,_,很不错,整体,正面
750,性价比,很高,价格,正面
751,_,还好,整体,正面
751,_,蛮清爽,使用体验,正面
752,_,给力,整体,正面
752,_,价格便宜,使用体验,正面
752,物流速度,快,物流,正面
752,_,很喜欢,整体,正面
753,_,还好,整体,正面
754,_,很快,物流,正面
754,_,很方便,整体,正面
754,_,实惠,价格,正面
754,_,很好,整体,正面
755,_,好没有用,整体,正面
756,_,好用,整体,正面
757,快递,点个赞,物流,正面
757,_,超级快,物流,正面
757,_,杠杠滴,整体,正面
757,_,很不错,整体,正面
757,_,棒棒哒,整体,正面
758,_,还可以,整体,正面
759,活动,实惠,价格,正面
760,活动,给力,价格,正面
761,_,温和,使用体验,正面
761,_,不刺激,使用体验,正面
761,包装,很好,包装,正面
761,_,不错,整体,正面
762,_,确实不错,整体,正面
762,_,失望,整体,负面
763,_,还好,整体,正面
763,_,便宜的,价格,正面
764,发货,很快,物流,正面
764,_,超级,整体,正面
764,_,很不错,整体,正面
765,_,超级赞,整体,正面
765,活动,很值,价格,正面
766,_,好用,整体,正面
767,_,不错,整体,正面
768,_,白的,功效,中性
768,_,好,整体,正面
768,_,不错,整体,正面
769,_,喜欢,整体,正面
769,味道,很喜欢,气味,正面
770,物流,很快,物流,正面
770,隔离效果,很棒,功效,正面
772,_,提亮肤色满分,功效,正面
772,_,大爱,整体,正面
773,_,还不错,整体,正面
773,_,方便,整体,正面
774,价格,实惠,价格,正面
774,服务,好,服务,正面
774,送货,快,物流,正面
775,_,不好用,整体,负面
775,味道,特别刺鼻,气味,负面
775,_,难,整体,负面
775,_,爆,整体,正面
776,_,挺水润,使用体验,正面
777,_,不好,整体,负面
777,_,不便宜,价格,正面
778,_,好用,整体,正面
778,保湿效果,很好,功效,正面
778,_,喜欢,整体,正面
779,_,很自然,功效,正面
779,_,很贴妆,使用体验,正面
779,_,好看,整体,正面
779,_,自然,功效,正面
779,颜色,_,成分,正面
779,味道,喜欢,气味,正面
780,_,便宜,价格,正面
781,_,真心不错,整体,正面
782,补水效果,很不错,功效,正面
782,_,好了很多,整体,正面
783,补水效果,挺不错的,功效,正面
783,快递,快,物流,正面
784,_,挺好的,整体,正面
784,_,挺喜欢的,整体,正面
784,瓶子,很好看,包装,正面
784,_,挺舒服的,整体,正面
784,_,还不错,整体,正面
785,_,服帖,使用体验,正面
786,_,很干,使用体验,负面
787,_,还不错,整体,正面
787,速度,很快,物流,正面
788,_,挺好用的,整体,正面
789,_,不好便宜,价格,负面
790,_,不错,整体,正面
790,_,不是太干,使用体验,负面
791,_,太,价格,负面
791,_,苍白了,整体,负面
792,味道,淡淡的,气味,正面
792,_,很好闻,气味,正面
792,_,很好用,整体,正面
793,_,过敏,使用体验,正面
794,味道,香香的,气味,正面
794,外观,特别漂亮,包装,正面
795,补水效果,真的好,功效,正面
795,物流,很快,物流,正面
795,_,非常满意,整体,正面
796,_,很适合,整体,正面
797,_,快,物流,正面
798,_,很不错,整体,正面
798,补水,还能,功效,正面
798,_,不大,功效,负面
798,补水,真的不错,功效,正面
799,_,还不错,整体,正面
800,盒子,很好看,包装,正面
800,_,好用,整体,正面
801,_,很好,整体,正面
801,香味,淡淡的,气味,正面
801,价格,很美丽,价格,正面
802,_,很好,整体,正面
802,_,很舒服,使用体验,正面
804,_,挺好的,整体,正面
804,价格,实惠,价格,正面
805,_,挺好用的,整体,正面
805,_,还可以,整体,正面
806,_,挺合适的,整体,正面
806,活动,给力,价格,正面
807,_,很好,整体,正面
808,_,好评,整体,正面
809,_,很好喜欢,整体,正面
809,味道,淡淡的,气味,正面
809,_,喜欢,整体,正面
810,_,非常好用,整体,正面
810,_,很薄,使用体验,正面
810,补水效果,不错,功效,正面
811,_,还不错,整体,正面
812,_,挺好用的,整体,正面
812,_,比较水润,使用体验,正面
812,上妆,挺容易,使用体验,正面
812,物流,很快,物流,正面
813,活动,很划算,价格,正面
814,包装,完好,包装,正面
815,快递,_,物流,正面
816,物流,太给力了,物流,正面
816,_,超级快,物流,正面
817,_,不错,整体,正面
817,_,很温和,使用体验,正面
817,_,不刺激,使用体验,正面
818,补水效果,好用,功效,正面
818,_,棒棒哒,整体,正面
819,活动价,实惠,价格,正面
819,_,好,整体,正面
820,_,还不错,整体,正面
821,_,很好,整体,正面
821,_,很服帖,使用体验,正面
821,_,浮粉的,使用体验,负面
822,_,很喜欢,整体,正面
823,_,很好用,整体,正面
824,_,不错,整体,正面
824,_,非常满意,整体,正面
826,_,不错,整体,正面
826,_,很好推开,使用体验,正面
826,_,细腻,使用体验,正面
826,_,均匀肤色,功效,正面
826,_,很好的,整体,正面
826,_,棒棒哒,整体,正面
827,速度,挺快,物流,正面
827,快递员,_,物流,正面
828,补水效果,挺好的,功效,正面
829,物流,很快,物流,正面
829,小哥,很好,物流,正面
830,_,是正品,真伪,正面
831,_,还可以,整体,正面
831,_,不多,功效,正面
831,_,有点点油,使用体验,负面
832,_,垃圾,整体,负面
833,_,是正品,真伪,正面
833,_,挺好的,整体,正面
834,_,挺好的,整体,正面
834,成膜,比较慢一些,功效,负面
834,_,好用,整体,正面
835,吸收情况,容易吸收,使用体验,正面
835,_,很好推开,使用体验,正面
835,性价比,高,价格,正面
835,保湿程度,一般,功效,中性
836,_,很喜欢,整体,正面
836,价位,还不错,价格,正面
837,_,很好,整体,正面
838,_,还行,整体,正面
838,上妆效果,挺好的,功效,正面
839,包装,还可以,包装,正面
840,_,超级好用,整体,正面
840,活动价,_,价格,正面
841,_,还行吧,整体,正面
841,_,比较少,真伪,负面
841,_,不太喜欢,气味,负面
841,_,很香,气味,正面
842,物流,蛮快,物流,正面
842,_,不错,整体,正面
843,_,超级好用,整体,正面
843,_,不干,使用体验,正面
843,_,香香的,气味,正面
844,_,很不错,整体,正面
844,_,正品,真伪,正面
845,物流,超级快,物流,正面
845,_,好评,整体,正面
845,_,很划算,价格,正面
845,_,便宜,价格,正面
846,_,很实惠,价格,正面
847,_,不错,整体,正面
847,保湿,挺好的,功效,正面
847,快递,很快,物流,正面
848,活动,挺划算的,价格,正面
849,_,没收到,价格,正面
850,_,还不错,整体,正面
851,_,很好用,整体,正面
851,_,棒棒哒,整体,正面
852,_,不是特别油腻,使用体验,正面
852,_,轻薄,使用体验,正面
852,_,好上妆,使用体验,正面
853,_,不错,整体,正面
853,_,随便用用,整体,负面
854,保湿效果,挺好的,功效,正面
854,_,是正品,真伪,正面
855,包装,挺好的,包装,正面
855,_,是正品,真伪,正面
856,_,还可以,整体,正面
856,_,比较满意,整体,正面
857,_,还不错,整体,正面
857,_,很好的,整体,正面
858,_,正品,真伪,正面
858,_,很好,整体,正面
859,_,保湿,功效,正面
859,_,很好用,整体,正面
859,_,划算多,价格,正面
860,_,有点油,使用体验,负面
860,_,很棒,整体,正面
860,_,很贴心,整体,正面
861,快递,_,物流,正面
862,_,好油,使用体验,正面
863,_,很好用,整体,正面
863,_,喜欢,整体,正面
864,_,挺保湿的,功效,正面
864,_,有点黏腻,使用体验,负面
865,_,香香的,气味,正面
865,_,挺好用,整体,正面
865,_,不是很贵,价格,负面
866,_,还可以,整体,正面
866,_,遮暇,功效,正面
867,_,很喜欢,整体,正面
867,赠品,好超值,价格,正面
867,_,不错,整体,正面
868,_,非常好用,整体,正面
869,_,不错,整体,正面
870,_,还不错,整体,正面
870,_,正品,真伪,正面
870,_,便宜,价格,正面
871,补水效果,非常好,功效,正面
871,精华,嫩嫩的,使用体验,正面
871,_,很多,整体,正面
871,_,光滑,使用体验,正面
871,_,很保湿,功效,正面
871,_,不刺激,使用体验,正面
872,_,挺好的,整体,正面
872,包装,精美,包装,正面
872,_,漂亮,包装,正面
872,_,正品,真伪,正面
873,客服,很贴心,服务,正面
873,_,五星好评,整体,正面
873,_,特别好,整体,正面
874,_,细腻,使用体验,正面
874,_,柔滑,使用体验,正面
874,味道,清香,气味,正面
875,_,便宜,价格,正面
876,_,挺好用的,整体,正面
876,_,挺多的,整体,正面
877,_,很喜欢,整体,正面
878,_,不错,整体,正面
878,_,很轻薄,使用体验,正面
879,活动,_,价格,正面
879,保湿补水,不错,功效,正面
880,_,真心不错,整体,正面
880,_,很服帖,使用体验,正面
880,_,超级划算,价格,正面
881,_,非常好,整体,正面
881,_,很好用,整体,正面
881,_,非常贴,使用体验,正面
881,_,真的补水,功效,正面
882,_,大爱,整体,正面
882,_,非常喜欢,整体,正面
883,送货,真的,物流,正面
883,_,很,整体,正面
884,_,还可以,整体,正面
884,_,超舒服,使用体验,正面
885,_,还不错,整体,正面
885,_,非常实惠,价格,正面
886,_,好用,整体,正面
887,遮瑕,好用,功效,正面
887,_,自然,功效,正面
887,_,白,功效,中性
888,快递速度,这么快,物流,正面
888,价格,实惠,价格,正面
889,活动,还行,价格,正面
889,价格,亲民,价格,正面
889,_,国货,使用体验,正面
890,_,很满意,整体,正面
891,_,非常好用,整体,正面
892,_,很好,整体,正面
893,_,很愉快,其他,负面
894,_,一如既往的好用,整体,正面
895,_,好用,整体,正面
895,颜色,_,成分,正面
896,_,不错,整体,正面
897,_,很好用,整体,正面
897,_,很喜欢,整体,正面
898,泡沫,不干净,使用体验,负面
899,_,挺好,整体,正面
899,_,太喜欢,整体,正面
900,_,非常滋润,使用体验,正面
901,活动,物美价廉,价格,正面
901,_,五星好评,整体,正面
902,_,方便,整体,正面
902,设计,挺好,包装,正面
902,_,不刺激,使用体验,正面
902,_,挺干净的,功效,正面
902,_,喜欢,整体,正面
903,_,很快,物流,正面
903,_,还不错,整体,正面
904,_,香香的,气味,正面
904,_,很满意,整体,正面
905,寄,快,物流,正面
905,_,很给力,整体,正面
906,_,好用,整体,正面
906,_,是正品,真伪,正面
906,活动,超划算,价格,正面
906,_,棒棒哒,整体,正面
907,_,很保湿,功效,正面
907,精华,很多,成分,正面
908,_,好,整体,正面
908,_,超喜欢棒棒,整体,正面
908,物流,快,物流,正面
908,_,超级满意,整体,正面
909,收货,很及时,物流,正面
909,_,很适合,整体,正面
