605,_,也耐用,其他
605,_,好评,整体
606,_,非常好,整体
606,_,非常快,物流
606,_,非常值,价格
607,_,不错,整体
607,_,方便,使用体验
608,_,挺好,整体
608,_,很补水,功效
608,精华,很多,成分
608,价格,实惠,价格
609,_,超级好,整体
609,精华,少了点,成分
609,_,很好闻,气味
609,_,喜欢,整体
610,包装,非常好,包装
611,价格,有点贵,价格
612,_,还不错,整体
613,_,不错,整体
613,_,超级好用,整体
614,_,还可以,整体
614,味道,好闻,气味
615,_,还不错,整体
616,_,很喜欢,整体
617,价格,好划算,价格
617,补水效果,挺好的,功效
618,_,不好用,整体
618,_,浮粉,使用体验
619,_,很好,整体
620,_,还不错,整体
620,_,挺好看,整体
621,_,特优惠,价格
622,保湿效果,非常好,功效
623,_,不错,整体
624,_,划算,价格
624,_,很舒服,使用体验
625,_,很好用,整体
626,香味,浓郁,气味
626,_,不一样,整体
627,活动,物美价廉,价格
627,物流,非常满意,物流
627,送货,_,物流
628,_,速度,物流
628,_,快,物流
628,_,很不错,整体
629,物流,快捷给力,物流
629,包装,到位严实,包装
630,包装,是不是正品,包装
631,_,特别服帖,使用体验
631,_,不干,使用体验
631,_,轻薄透气,使用体验
632,_,便宜很多,价格
633,_,量太少了,使用体验
634,味道,刺鼻的,气味
634,_,香香的,气味
634,_,不紧绷,使用体验
634,_,好用,整体
635,_,不错,整体
635,遮瑕,一般,功效
636,_,很好,整体
636,_,非常好,整体
636,_,越来越好,整体
637,送货速度,快,物流
637,服务,水水的润润的,服务
638,_,非常棒,整体
638,_,很满意,整体
639,_,还不错,整体
640,_,不推荐,整体
641,_,不错,整体
641,_,不错,整体
642,_,还不错,整体
644,_,过敏了,使用体验
645,_,非常喜欢,整体
646,_,是正品,真伪
646,_,不错,整体
647,_,很舒服,使用体验
648,包装,没,包装
649,_,很好,整体
650,_,真心好用,整体
650,_,提亮了,功效
651,_,很好,整体
652,泡沫,丰富,使用体验
652,_,清洁,功效
652,_,有,整体
652,_,喜欢,整体
653,_,挺好用的,整体
653,活动,很多,价格
653,_,很划算,价格
654,味道,淡淡的,气味
654,_,有点滑,使用体验
655,_,不错,整体
656,_,挺好用的,整体
656,保湿效果,不错,功效
656,_,挺好的,整体
657,_,挺保湿的,功效
657,_,不怎么干,使用体验
658,_,不错,整体
659,_,正品,真伪
660,_,还不错,整体
660,_,还可以,整体
661,包装,很好,包装
661,物流,快,物流
662,_,很好,整体
662,_,非常不错,整体
663,_,挺好的,整体
663,泡沫,多,使用体验
663,_,还保湿,功效
664,_,这话一点,整体
665,_,很贴合,使用体验
665,保湿效果,很好,功效
665,_,优惠,价格
666,_,很好用,整体
667,_,很棒,整体
667,_,不刺激,使用体验
667,物流,快,物流
668,_,还不错,整体
668,_,很细,使用体验
669,_,不错,整体
669,_,满意,整体
670,快递,挺快的,物流
670,_,挺大,使用体验
671,_,好用,整体
671,补水效果,棒,功效
671,精华,比较多,成分
671,_,不错,整体
672,_,很好,整体
672,_,很满意,整体
673,_,便宜一些,价格
673,_,优惠一点,价格
673,气味,还好,整体
675,_,很划算,价格
675,_,很舒服,使用体验
676,包装,完整,包装
676,价格,实惠,价格
676,快递,很快,物流
676,赠品,多,价格
677,_,不错,整体
677,_,划算,价格
678,_,很喜欢,整体
679,保湿,还行,功效
679,价钱,不卡粉优惠,价格
680,速度,超快,物流
680,快递小哥,超级,物流
681,活动,超值够用,价格
682,_,挺好的,整体
683,_,轻薄,使用体验
683,_,不浮粉,使用体验
684,_,还行,整体
684,_,比较粘,使用体验
684,_,便宜,价格
685,_,挺好用的,整体
685,遮瑕效果,不错,功效
685,颜色,提亮,功效
685,_,不错,整体
686,_,非常好的,整体
686,_,很薄,使用体验
686,_,很舒服,使用体验
688,_,很好,整体
688,活动价格,很优惠,价格
688,_,很好用,整体
689,_,还不错,整体
690,物流,很快,物流
690,_,不错,整体
690,_,值得推荐,整体
691,物流,真是快,物流
691,_,不错,整体
692,_,很好用,整体
692,遮暇效果,非常不错,功效
692,_,很好,整体
693,_,便宜又好用,价格
1657,_,便宜又好用,价格
694,_,特别好用,整体
694,_,便宜一点点,价格
695,活动,实惠,价格
697,_,好评,整体
697,上妆,比较贴,使用体验
698,_,5星好评,整体
699,_,不好用,整体
699,_,失望,整体
700,_,好用,整体
700,瓶子,超级好看,包装
701,_,很好,整体
701,_,很不错,整体
701,_,好评好评,整体
702,活动力度,划算很多,价格
702,_,还可以,整体
703,_,假的,真伪
703,_,假的,真伪
703,外壳,无,包装
704,物流速度,真是快,物流
705,补水效果,不错,功效
705,物流,挺快的,物流
706,_,不错,整体
706,_,满意,整体
707,_,还不错,整体
708,_,很好,整体
708,_,很服贴,使用体验
708,精华液,好,成分
709,补水效果,没有,功效
709,_,芦荟胶好,整体
710,_,挺好的,整体
710,_,很划算,价格
711,物流,很快,物流
711,_,好,整体
712,_,挺好用,整体
712,_,挺干净的,功效
713,_,不错,整体
714,_,不错,整体
714,物流,超快,物流
715,补水效果,还不错,功效
716,泡沫,细腻,使用体验
716,_,凉凉的感觉,整体
716,_,还算满意,整体
717,_,挺好的,整体
718,_,不好,整体
718,_,过敏了,使用体验
719,_,超实惠,价格
719,_,不油腻,使用体验
719,_,挺好的,整体
719,美白效果,不错,功效
719,_,挺好,整体
721,_,清爽,使用体验
721,_,不适合,整体
722,_,一般,整体
732,_,一般,整体
999,_,一般,整体
723,_,还不错,整体
724,_,好评,整体
724,_,挺好用的,整体
724,_,不过敏,使用体验
725,发货,快,物流
725,_,是正品,真伪
725,价钱,便宜,价格
726,补水遮瑕,保湿面部,功效
726,_,很好用,整体
727,_,还可以,整体
727,精华,少了点,成分
728,_,很好用,整体
729,_,不错,整体
730,_,一般,整体
730,_,不怎么控油,功效
730,_,有点,整体
730,_,不好,整体
731,_,很不错,整体
731,_,很喜欢,整体
733,_,很好用,整体
733,_,细腻光滑水润,使用体验
733,性价比,高,价格
734,_,还好吧,整体
734,_,便宜,价格
734,_,很划算,价格
734,_,还不错,整体
735,物流,挺快,物流
736,_,差评,整体
736,赠,没有,价格
737,水分,很足,成分
737,_,很不错,整体
737,物流,快,物流
737,_,还,整体
737,_,很实惠,价格
738,_,非常喜欢,整体
738,_,很满意,整体
739,_,挺满意的,整体
740,补水效果,不错,功效
741,物流,很快,物流
741,_,很划算,价格
742,_,好用,整体
742,清洁能力,好用,功效
743,_,不错,整体
743,味道遮瑕,保湿,气味
743,_,很棒,整体
744,_,挺好用的,整体
744,_,比较好,整体
745,_,不错,整体
746,发货速度,挺快,物流
747,防晒,有那么,功效
747,_,油,使用体验
747,_,挺好推开的,使用体验
747,防晒效果,不太清楚,功效
748,礼品,_,价格
749,_,很好,整体
749,_,是正品,真伪
750,送货,非常快,物流
750,服务,好,服务
750,_,很不错,整体
750,性价比,很高,价格
751,_,还好,整体
751,_,蛮清爽,使用体验
752,_,给力,整体
752,物流速度,快,物流
752,_,很喜欢,整体
753,_,还好吧,整体
754,_,很快,物流
754,_,很方便,整体
754,_,实惠,价格
754,_,很好,整体
755,_,好没有用,整体
756,_,好用,整体
757,快递,点个赞,物流
757,_,超级快,物流
757,_,杠杠滴,整体
757,_,很不错,整体
757,_,棒棒哒,整体
758,_,还可以,整体
759,活动,实惠,价格
760,活动,给力,价格
761,_,温和不刺激,使用体验
761,包装,很好,包装
761,_,不错,整体
762,_,确实不错,整体
762,_,失望,整体
763,_,还好吧,整体
763,_,人用便宜的,价格
764,发货,很快,物流
764,_,超级,整体
765,_,超级赞,整体
765,活动,很值,价格
766,_,了好用,整体
767,_,不错,整体
768,_,白,功效
768,_,的好,整体
768,_,不错,整体
769,_,喜欢,整体
769,味道,很喜欢,气味
770,物流,很快,物流
770,_,很棒,整体
771,_,降价,价格
772,_,提亮肤色满分,功效
772,_,太棒了,价格
772,_,大爱,整体
773,_,还不错,整体
774,价格,实惠,价格
774,服务送货,快,物流
775,_,不好用,整体
775,_,不好用,整体
775,_,不好用,整体
775,味道,特别刺鼻,气味
775,_,难,整体
775,_,闻到爆,整体
776,_,挺水润,使用体验
777,_,不便宜,价格
778,_,好用,整体
778,保湿效果,很好,功效
778,_,喜欢,整体
779,_,自然,功效
779,_,很贴妆,使用体验
779,_,不,整体
779,_,好看,整体
779,_,自然,功效
779,颜色味道,喜欢,气味
780,_,便宜,价格
781,_,真心不错,整体
782,补水效果,很不错,功效
782,_,好了,整体
783,补水效果,挺不错的,功效
783,快递,快,物流
784,_,挺好的,整体
784,_,挺喜欢,整体
784,_,很好看,整体
784,_,挺舒服,使用体验
784,_,还不错,整体
785,_,服帖,使用体验
786,_,很干,使用体验
786,_,很干,使用体验
786,_,不值,整体
787,_,还不错,整体
787,速度,很快,物流
788,_,挺好用的,整体
790,_,不错,整体
790,_,不是太干,使用体验
791,_,太,整体
791,_,苍白了,整体
792,味道,淡淡的,气味
792,_,很好闻,气味
792,_,很好用,整体
793,_,过敏,使用体验
794,味道,香香的,气味
794,外观,特别漂亮,包装
795,补水效果,真的好,功效
795,物流,很快,物流
795,_,非常满意,整体
797,_,快,物流
798,_,不错得,整体
798,_,补水,功效
798,_,不大,其他
798,补水,真的不错,功效
799,_,还不错,整体
800,盒子,好看,包装
800,_,希望好用,整体
801,_,很好,整体
801,香味,淡淡的,气味
801,价格,很美丽,价格
802,_,很好,整体
802,_,很舒服,使用体验
804,_,挺好的,整体
804,价格,实惠,价格
805,_,挺好用的,整体
805,_,还可以,整体
806,_,挺合适,价格
806,活动,给力,价格
807,_,很好,整体
808,_,好评,整体
809,_,很好喜欢,整体
809,味道,淡淡的,气味
809,_,喜欢,整体
810,_,非常好用,整体
810,_,很薄,使用体验
810,补水效果,不错,功效
811,_,还不错,整体
812,_,挺好用的,整体
812,_,比较水润,使用体验
812,上妆,挺容易,使用体验
812,物流,很快,物流
813,活动,很划算,价格
814,包装,完好,包装
815,快递快递,_,物流
816,物流,太给力了,物流
816,_,超级快,物流
817,_,不错,整体
817,_,很温和不刺激皮肤,使用体验
818,补水效果,好用棒棒哒,功效
819,活动价,实惠,价格
819,_,好,整体
820,_,还不错,整体
821,_,很好,整体
821,_,很服帖,使用体验
821,_,没有浮粉,使用体验
822,_,喜欢,整体
823,_,很好用,整体
824,_,不错,整体
824,_,非常满意,整体
826,_,很好推开,使用体验
826,_,细腻,使用体验
826,均匀肤色,很好,功效
826,_,棒棒哒,整体
827,速度,挺快,物流
827,快递员,_,物流
828,补水效果,挺好的,功效
829,物流,很快,物流
829,_,很好,整体
830,_,是正品,真伪
831,_,还可以,整体
831,_,不多,功效
831,_,有点点油,使用体验
832,_,一堆垃圾,整体
833,_,是正品,真伪
833,_,挺好的,整体
834,_,挺好的,整体
834,成膜,比较慢一些,功效
834,_,好用,整体
835,吸收情况,容易吸收,使用体验
835,_,很好推开,使用体验
835,性价比,高,价格
835,保湿程度,一般,功效
836,_,很喜欢,整体
836,_,还不错,整体
837,_,很好,整体
838,_,还行,整体
838,上妆效果,挺好的,功效
839,包装,还可以,包装
840,_,超级好用,整体
840,活动价,_,价格
841,_,还行吧,整体
841,_,太香了,气味
841,_,比较少,使用体验
841,_,不太喜欢很香,气味
842,物流,蛮快,物流
842,_,不错,整体
843,_,超级好用,整体
843,_,不干,使用体验
843,_,香香的,气味
844,_,不错,整体
844,_,正品,真伪
845,物流,超级快,物流
845,_,很划算,价格
845,_,便宜,价格
845,_,好评,整体
846,_,很实惠,价格
847,_,不错,整体
847,保湿,挺好的,功效
847,快递,很快,物流
848,活动,挺划算的,价格
849,_,发错,使用体验
849,_,没收到,价格
850,_,还不错,整体
851,_,很好用,整体
851,_,棒棒哒,整体
852,_,不是特别油腻,使用体验
852,_,轻薄好上妆,使用体验
853,_,随便用用不错,整体
854,保湿效果,挺好的,功效
854,_,是正品,真伪
855,包装,挺好的,包装
855,_,是正品,真伪
856,_,还可以,整体
856,_,比较满意,整体
857,_,还不错,整体
857,_,很好的,整体
858,_,正品,真伪
858,_,很好,整体
859,_,保湿,功效
859,_,很好用,整体
859,_,真的划算,价格
860,_,有点油,使用体验
860,_,很棒,整体
860,_,很贴心,整体
861,快递,才到,物流
861,快递一样,_,物流
862,_,好油好油好油,使用体验
862,_,不,整体
863,_,很好用,整体
863,_,喜欢,整体
864,_,挺保湿的,功效
864,_,有点黏腻,使用体验
865,_,香香的,气味
865,_,挺好用,整体
865,_,不是,整体
865,_,很贵,价格
866,_,还可以,整体
866,_,遮暇,功效
867,_,很喜欢,整体
867,赠品,好超值,价格
867,_,很喜欢,整体
867,_,不错,整体
868,_,非常好用,整体
869,_,不错,整体
870,_,还不错,整体
870,_,正品,真伪
870,_,便宜,价格
871,补水效果,非常好,功效
871,精华,嫩嫩的很多,成分
871,_,光滑,使用体验
871,_,很保湿不刺激,功效
872,_,挺好的,整体
872,包装,精美漂亮,包装
872,_,正品,真伪
873,客服,五星好评,服务
873,_,特别好,整体
874,_,细腻柔滑,使用体验
874,味道,清香,气味
875,_,最便宜,价格
876,_,挺好用的,整体
876,_,挺多的,整体
877,_,很喜欢,整体
878,_,不错,整体
878,_,很轻薄,使用体验
879,活动保湿补水,应该不错,功效
880,_,真心不错,整体
880,_,很服帖,使用体验
880,_,超级划算,价格
881,_,非常好,整体
881,_,很好用,整体
881,_,真的补水,功效
882,_,大爱,整体
882,_,非常喜欢,整体
883,送货,真的,物流
884,_,还可以,整体
884,_,超舒服,使用体验
885,_,还不错,整体
885,_,非常实惠,价格
886,_,好用,整体
887,遮瑕,好用,功效
887,_,自然白,功效
888,快递速度,这么快,物流
888,价格,这么实惠,价格
889,价格,亲民,价格
890,_,很满意,整体
891,_,非常好用,整体
892,_,很好,整体
894,_,一如既往的好用,整体
895,_,好用,整体
895,颜色,挑错了,功效
896,_,不错,整体
897,_,很好用,整体
897,_,很喜欢,整体
898,泡沫,不干净,使用体验
899,_,挺好,整体
899,_,太喜欢,整体
900,_,非常滋润,使用体验
901,_,物美价廉,价格
901,_,五星好评,整体
902,_,方便,使用体验
902,设计,挺好,包装
902,_,不刺激,使用体验
902,清洁,挺干净的,功效
902,_,喜欢,整体
903,_,很快,物流
903,_,还不错,整体
904,_,香香的,气味
904,_,很满意,整体
905,_,快,物流
905,_,很给力,整体
906,_,nice,使用体验
906,_,好用,整体
906,_,是正品,真伪
906,活动,超划算,价格
906,_,棒棒哒,整体
907,_,很保湿,功效
907,精华,很多,成分
908,_,好,整体
908,_,超喜欢,整体
908,物流,快,物流
908,_,超级满意,整体
909,收货,及时,物流
909,_,很适合,整体
910,_,不错,整体
910,_,美美哒,整体
911,酒精味,太重,气味
911,_,有点油,使用体验
911,_,很好,整体
912,活动,特别的不错,价格
912,_,很优惠,价格
912,_,优惠很多,价格
913,_,很好,整体
914,_,还不错,整体
915,快递,真是神速,物流
915,_,优惠很多,价格
916,_,不好用,整体
916,_,抹不开,使用体验
916,_,没有提亮肤色,功效
917,_,真心不错,整体
918,_,还不错,整体
919,味道,没错是正品,气味
919,瓶盖,碎,物流
920,_,是正品,真伪
921,_,还可以,整体
921,_,不足,整体
922,快递,很给力,物流
923,保湿效果,还不错,功效
924,_,好用,整体
924,补水效果,很好,功效
924,活动,很实惠,价格
925,味道,挺好的不错挺保湿,气味
926,_,挺好,整体
926,味道,好,气味
926,_,不过敏补水,使用体验
927,_,很好,整体
927,_,非常喜欢,整体
927,_,没错,使用体验
928,_,一如既往的好,整体
929,_,一如既往的好,整体
929,_,喜欢喜欢喜欢喜欢喜欢喜欢,整体
931,物流,快,物流
932,味道,比较,气味
932,精华,非常好吸收,成分
932,_,轻微的黏腻,气味
932,_,轻微,整体
933,_,到,价格
933,速度,快,物流
934,_,不好用,整体
934,_,卡粉,使用体验
935,_,还可以,整体
935,活动,_,价格
936,_,不错,整体
936,性价比,很高,价格
937,服帖精华,很多,使用体验
937,_,很好用,整体
937,_,不过敏,使用体验
938,_,一点都不好用,使用体验
1928,_,一点都不好用,使用体验
939,_,比较干,使用体验
939,_,没,整体
939,_,觉着干,使用体验
939,保湿效果,很好,功效
940,_,还不错,整体
940,_,自然,功效
941,_,确定好,整体
941,价格,还便宜,价格
942,_,一般,整体
943,_,挺好吸收,使用体验
943,_,不油腻,使用体验
943,_,挺好,整体
944,补水效果,不错,功效
945,补水效果,不错,功效
945,包装,好看,包装
945,_,柔软,使用体验
945,_,很薄,使用体验
946,_,不错,整体
947,_,挺喜欢,整体
947,_,很实惠,价格
947,_,水水,使用体验
948,_,不错,整体
949,_,有点油,使用体验
949,_,还没有成膜,使用体验
950,_,有点不舒服,使用体验
952,_,还不错,整体
952,_,挺舒服的,使用体验
953,_,提亮肤色挺好用的,功效
954,_,不错,整体
954,_,很好,整体
955,_,快,物流
955,_,好,整体
955,_,很不错,整体
955,_,棒棒哒,整体
956,_,挺好的,整体
956,颜色,不自然,功效
956,_,有点假白,功效
956,_,定妆,功效
956,_,不持久,功效
956,_,好少,整体
957,_,好用好用挺不错,整体
958,快递快递速度,_,物流
959,_,还不错,整体
959,_,挺香的,气味
959,_,不是,整体
959,_,很丰富,使用体验
959,_,挺好,整体
959,_,不干燥,使用体验
960,_,还不错,整体
961,_,很好用,整体
961,物流,很快,物流
962,_,不错,整体
964,_,不自然,功效
965,_,没舍得用,整体
966,_,浮粉,使用体验
966,颜色,太白,功效
966,_,显毛孔,功效
967,_,很滋润,使用体验
968,_,很好用,整体
969,_,挺好用的,整体
969,_,非常满意,整体
1128,_,挺好用的,整体
1128,_,非常满意,整体
971,赠品,挺好用,价格
971,_,棒棒哒,整体
972,_,好用经济,价格
972,_,实惠,价格
973,_,还不错,整体
973,_,还可以,整体
973,_,便宜,价格
974,_,还可以不黏腻,整体
975,_,不清爽,使用体验
977,_,特别好用,整体
977,_,很薄,使用体验
977,_,很舒服,使用体验
978,_,不错,整体
979,_,有点小,尺寸
980,_,还行,整体
981,_,挺温和,使用体验
981,_,还可以,整体
982,_,好用,整体
982,_,不错,整体
983,_,不习惯,使用体验
983,_,挺好用的,整体
983,_,好评,整体
984,_,良好,整体
984,_,无异常,整体
984,_,喜欢,整体
985,_,很好用,整体
985,_,均匀肤色,功效
985,_,好用,整体
986,卸妆效果,很好,功效
986,_,很满意,整体
987,包装,一般,包装
988,_,很好用,整体
988,味道,太划算,气味
989,_,很好用,整体
990,_,便宜不少,价格
991,_,一如既往的好,整体
992,保湿补水效果,好,功效
992,吸收,特别快,使用体验
992,价格,超值,价格
993,_,好用,整体
993,_,不刺激,使用体验
994,活动,_,价格
995,_,很好用,整体
995,_,很开心,整体
995,肤色,很好,功效
996,_,满意,整体
996,_,吸收好,使用体验
997,_,还可以,整体
998,发货,及时,物流
998,_,还是那么的好,整体
1000,_,好评,整体
1001,_,好用,整体
1001,_,很划算,价格
1002,_,很喜欢,整体
1002,_,超强大,整体
1002,_,提亮肤色,功效
1002,_,很润,使用体验
1002,_,很服帖,使用体验
1003,_,不是,整体
1003,_,很好用,整体
1004,_,还不错,整体
1004,_,好评,整体
1005,_,很合适,整体
1005,_,好用,整体
1005,价格,亲民,价格
1006,_,不错,整体
1006,_,很好用,整体
1007,_,好很多,整体
1007,补水,保湿不油腻,功效
1008,_,很好,整体
1008,性价比,高,价格
1008,_,很方便,整体
1009,_,干巴巴,使用体验
1009,_,不理想,整体
1010,_,很好用,整体
1010,_,很香,气味
1011,_,滋润亮白保湿,功效
1011,_,非常不错,整体
1012,_,不错,整体
1012,_,挺精致的,整体
1013,_,不错,整体
1013,快递,很快,物流
1014,_,蛮好用,整体
1014,_,超喜欢,整体
1014,_,超满意,整体
1015,_,挺好用的,整体
1015,_,很细腻,使用体验
1015,遮瑕效果,挺好,功效
1016,_,挺小,尺寸
1016,_,挺自然,功效
1016,_,不错,整体
1017,_,合适,价格
1018,_,很舒服,使用体验
1019,物流,快,物流
1019,服务态度,好,服务
1020,_,挺划算的,价格
1021,_,好评,整体
1021,_,好用,整体
1022,活动,炒鸡合适,价格
1023,_,物有所值,整体
1023,_,快,物流
1024,_,挺好用的,整体
1024,_,实惠,价格
1024,_,还可以,整体
1025,精华,很多,成分
1025,快递员服务,超好,物流
1026,_,挺好用的,整体
1026,提亮效果,好,功效
1027,包装,很好,包装
1027,_,无破损,整体
1027,_,很喜欢,整体
1028,_,淡淡的清香,气味
1028,_,很好闻,气味
1029,_,非常不错,整体
1029,_,非常好用,整体
1030,_,挺好,整体
1030,_,不卡粉,使用体验
1031,活动,便宜好用物美价廉,价格
1032,_,好失望,整体
1032,保质期,评价那么好,功效
1033,_,超级好用,整体
1034,_,挺好用,整体
1034,_,还不错,整体
1035,_,打开,使用体验
1035,_,廉价的,整体
1035,_,不自然卡粉,功效
1036,_,是正品,真伪
1036,_,不错,整体
1037,_,很服帖,使用体验
1037,保湿效果,还行,功效
1037,_,特别划算,价格
1038,快递,好快,物流
1038,_,很好,整体
1038,精华,很多,成分
1039,_,不错,整体
1041,_,水水的,使用体验
1041,保湿,很好用,功效
1042,_,很好用,整体
1043,物流,很快,物流
1043,_,很满意,整体
1044,_,是正品,真伪
1045,_,非常方便,整体
1046,_,清爽不油腻,使用体验
1047,包装,完好,包装
1047,清香味,淡淡的,气味
1047,_,还好,整体
1048,性价比,很高,价格
1048,补水,滋润保湿,功效
1048,送货,超级快,物流
1049,_,不错,整体
1050,_,还好吧,整体
1050,保湿,不是那么好,功效
1051,_,挺喜欢的,整体
1051,味道,香香的,气味
1051,_,好评,整体
1052,味道,很清新,气味
1052,泡沫,起的不多,使用体验
1052,_,挺细腻的,使用体验
1052,清洁力度,还可以,功效
1052,_,不紧绷,使用体验
1052,_,挺温和的,使用体验
1053,_,一般般,整体
1053,_,不明显,整体
1054,_,一般般,整体
1054,_,搓,使用体验
1055,_,超赞,整体
1055,_,大爱,整体
1056,优惠活动,太赞了,价格
1057,_,好评,整体
1058,_,挺不错的,整体
1058,物流,很快,物流
1059,发货的速度,真的是慢,物流
1060,_,太香了,气味
1060,_,不是,整体
1060,_,很滋润,使用体验
1060,遮暇效果,稍微有点,功效
1061,_,超级好用,整体
1061,_,不会过敏,使用体验
1061,补水效果,_,功效
1062,服务态度,很好,服务
1062,_,很满意,整体
1064,粉质,不够细,使用体验
1064,_,不够服帖,使用体验
1064,味道,蛮喜欢,气味
1064,_,提亮的,功效
1064,_,不错,整体
1065,_,清淡,整体
1065,_,不紧绷,使用体验
1065,_,很舒服,使用体验
1065,_,挺干净,功效
1065,_,不刺激,使用体验
1065,_,还好,整体
1066,_,还不错,整体
1066,_,很好用,整体
1067,_,火山泥,使用体验
1067,_,不干净,功效
1067,_,火山泥,使用体验
1067,_,不是泥,使用体验
1068,_,非常满意,整体
1069,_,还不错,整体
1070,_,喜欢,整体
1070,_,大爱,整体
1070,_,喜欢,整体
1070,_,温和不刺激,使用体验
1070,_,挺好用的,整体
1071,价格,美丽,价格
1072,_,很不错,整体
1073,_,一般,整体
1074,清洁力,不是太好,功效
1074,_,不适合,整体
1075,赠品,还行,价格
1076,_,挺好用的,整体
1077,_,还行,整体
1077,_,不会很白,使用体验
1077,_,很硬,使用体验
1077,_,不好用,整体
1078,_,无敌了,整体
1079,_,不干净,功效
1079,泡沫,不细腻,使用体验
1080,_,一如既往的好,整体
1270,_,一如既往的好,整体
1081,_,还不错,整体
1081,_,是正品,真伪
1082,日期新,不错,使用体验
1083,_,一般般,整体
1084,物流,很快,物流
1085,_,还不错,整体
1086,_,还可以,整体
1087,_,好,整体
1088,活动,实惠,价格
1089,_,特持久,功效
1089,_,特别容易干,使用体验
1090,_,特别好,整体
1090,_,特补水,功效
1090,_,喜欢补水,整体
1091,_,很少,整体
1091,_,很安全,整体
1091,补水,保湿,功效
1091,_,不错,整体
1091,_,太粘稠了,使用体验
1092,物流,给力,物流
1093,_,不错,整体
1094,_,还不错,整体
1094,_,通透,使用体验
1094,_,不会,整体
1094,遮瑕,_,功效
1095,_,轻薄,使用体验
1095,_,很好,整体
1096,_,挺好的,整体
1096,_,提亮肤色,功效
1097,香味,一般,气味
1097,_,不,整体
1097,性价比,低,价格
1098,_,不错,整体
1100,_,很清爽,使用体验
1100,_,不错,整体
1100,价格,_,价格
1101,_,有点小惊喜,价格
1101,_,很满意,整体
1102,_,过敏了,使用体验
1103,_,很好,整体
1103,_,很补水,功效
1103,_,三套划算,价格
1104,_,非常满意,整体
1105,_,好用,整体
1105,_,身边好多,整体
1106,控油效果,还可以,功效
1106,香味,太,气味
1107,日期,差,使用体验
1107,_,不是近期的,整体
1108,_,超级喜欢,整体
1109,_,非常好,整体
1109,_,不过敏,使用体验
1109,_,挺实惠,价格
1110,包装,还可以,包装
1111,_,真的好,整体
1112,_,比较,整体
1112,包装,点赞,包装
1113,物流,好快,物流
1113,服务态度,_,使用体验
1114,_,挺好的,整体
1114,_,是正品,真伪
1114,_,挺开心,整体
1115,物流,很快,物流
1115,_,喜欢,整体
1116,_,实惠,价格
1116,_,很漂亮,整体
1117,_,还不错,整体
1117,_,很服帖,使用体验
1118,_,不错,整体
1118,_,挺细腻的,使用体验
1119,_,挺好,整体
1119,香味,淡淡,气味
1119,_,非常好用,整体
1120,_,还不错,整体
1120,发货速度,快,物流
1120,_,挺喜欢,整体
1121,_,很好的,整体
1121,_,正品,真伪
1122,_,还行吧,整体
1123,_,相当不错,整体
1123,物流,给力,物流
1123,_,好评,整体
1123,_,超级好评,整体
1124,_,不卡粉挺好的,使用体验
1125,_,很湿润,使用体验
1125,味道,_,气味
1126,_,好评,整体
1126,_,很好,整体
1126,_,很喜欢,整体
1127,_,很不错,整体
1129,_,有点干,使用体验
1130,_,真心不错,整体
1130,物流,超级快,物流
1131,_,还不错,整体
1131,_,很好用,整体
1131,价格,优惠,价格
1131,_,满意,整体
1132,_,还不错,整体
1132,物流,很快,物流
1132,收货,_,物流
1133,_,满意,整体
1133,_,还不错,整体
1133,_,轻薄,使用体验
1133,持久效果,没有,功效
1133,发货,快,物流
1134,_,棒棒哒,整体
1134,_,轻薄透气,使用体验
1135,卸妆效果,还好,功效
1135,_,清爽不油腻,使用体验
1136,_,很好用,整体
1136,物流,很快,物流
1138,_,很好,整体
1138,_,很划算,价格
1139,_,提亮肤色,功效
1139,_,不错,整体
1139,活动,_,价格
1140,_,很好用,整体
1140,香味,淡淡的,气味
1140,_,不会有紧绷的,使用体验
1141,_,很舒服,使用体验
1141,_,不舒服,使用体验
1141,_,好评好评,整体
1142,_,还行吧,整体
1143,_,不错,整体
1143,保温效果,好,功效
1143,精华液,挺多的,成分
1144,_,挺好的,整体
1145,外观,还不错,包装
1146,_,不错,整体
1147,礼品,不错,价格
1148,_,是正品,真伪
1148,包装,有点不好,包装
1148,_,挺环保,功效
1149,物流,很快,物流
1150,_,非常好用,整体
1151,快递,很给力,物流
1152,_,很喜欢,整体
1152,_,眼光好,整体
1153,_,快,物流
1154,_,是正品,真伪
1155,物流,垃圾,物流
1155,味道,不喜欢,气味
1156,_,非常好用,整体
1156,味道,_,气味
1157,_,很好用,整体
1157,遮暇效果,很好,功效
1158,_,不错,整体
1159,_,低,价格
1160,_,很好用,整体
1161,_,不好用,整体
1161,_,太干,使用体验
1162,速度,真快,物流
1163,_,太黑,功效
1164,_,好评吧,整体
1165,_,很好,整体
1165,_,很好,整体
1165,_,很好物超所值,整体
1166,_,比较实惠,价格
1166,补水效果,挺好,功效
1167,_,还可以,整体
1167,_,不错,整体
1167,物流,很快,物流
1168,_,垃圾,整体
1168,_,好评率那么好,整体
1168,_,多少,功效
1168,_,麻烦,使用体验
1168,_,刷屏的,整体
1169,_,挺好的,整体
1169,_,光滑水润,使用体验
1171,味道,太刺鼻,气味
1171,价格,是,价格
1171,_,很实惠,价格
1172,_,不错,整体
1172,_,比较喜欢,整体
1173,_,不错,整体
1173,_,很满意,整体
1174,性价比,很高,价格
1175,_,不错,整体
1176,_,比较喜欢,整体
1177,_,不出来,功效
